object,triangle,x,y,z,areaM2,grade
"Continuous asphalt network",2520,-99.8111954,-5.87698364,8.329987,13.690835,0.0564408936
"Continuous asphalt network",2521,-102.800812,-6.07293844,6.323929,3.4226954,0.0461796373
"Continuous asphalt network",2522,-104.695068,-6.18527842,5.18009949,1.71137345,0.0441989526
"Continuous asphalt network",2523,-104.101982,-6.13069868,6.34129858,1.71137321,0.072206825
"Continuous asphalt network",2524,-102.413506,-5.981119,8.364716,6.84539127,0.05965136
"Continuous asphalt network",2525,-2.21012235,-4.61923456,-25.90126,28.4119053,0.07525269
"Continuous asphalt network",2526,0.3147316,-4.15503073,-31.6865082,7.103034,0.07710736
"Continuous asphalt network",2527,0.9200528,-3.97454333,-34.3238373,7.10302258,0.06494686
"Continuous asphalt network",2528,-2.61633182,-4.39484739,-29.3466339,14.2060776,0.06869087
"Continuous asphalt network",2529,172.197327,1.80771792,-134.05809,8.041666,0.0703620538
"Continuous asphalt network",2530,169.188217,1.59758341,-132.4471,8.041685,0.05479619
"Continuous asphalt network",2531,136.053268,-2.06485844,84.71482,81.2256851,0.00234500179
"Continuous asphalt network",2532,158.193329,-2.028303,79.34961,40.6137428,0.0009838811
"Continuous asphalt network",2533,143.573227,-2.04648018,81.2619553,40.613472,0.0020517942
"Continuous asphalt network",2534,180.43837,-1.9985615,72.73605,40.6130753,0.00297469413
"Continuous asphalt network",2535,197.069626,-1.93468821,68.40005,5.0766983,0.0137575958
"Continuous asphalt network",2536,202.604675,-1.84722555,67.05877,2.538187,0.0235017855
"Continuous asphalt network",2537,198.949631,-1.912571,67.53684,2.53822637,0.0135654593
"Continuous asphalt network",2538,210.0197,-1.65709877,64.85424,5.07652044,0.0273413062
"Continuous asphalt network",2539,204.497787,-1.80374372,66.03951,2.538271,0.0232489072
"Continuous asphalt network",2540,198.989,-1.91294765,67.0687256,1.26919961,0.0130378669
"Continuous asphalt network",2541,202.644028,-1.84760225,66.5906448,1.26917994,0.0230035335
"Continuous asphalt network",2542,187.905838,-1.978707,69.90735,20.30656,0.004327597
"Continuous asphalt network",2543,165.765823,-2.023064,75.27261,40.61318,0.000426430255
"Continuous asphalt network",2544,143.730682,-2.04480815,79.3894653,20.3047523,0.00201745424
"Continuous asphalt network",2545,158.350784,-2.02663064,77.47712,20.30489,0.000853419129
"Continuous asphalt network",2546,136.942856,-2.04527473,14.2120361,63.8691559,0.00137270975
"Continuous asphalt network",2547,100.233437,-2.15828729,94.06991,2.14171147,0.0239121187
"Continuous asphalt network",2548,101.701111,-2.12148952,91.7913,2.14170146,0.0123270806
"Continuous asphalt network",2549,98.94849,-2.17088723,94.7677,4.28354836,0.0292457528
"Continuous asphalt network",2550,95.64469,-2.29949546,97.30256,2.14177966,0.0499229841
"Continuous asphalt network",2551,93.6258545,-2.444029,99.13964,2.14174438,0.06439103
"Continuous asphalt network",2552,97.20524,-2.25441241,96.82553,4.28355551,0.05295655
"Continuous asphalt network",2553,102.527809,-2.13341975,92.45355,4.28360033,0.0117893545
"Continuous asphalt network",2554,101.060143,-2.17021751,94.7321548,4.28362036,0.02368315
"Continuous asphalt network",2555,104.36393,-2.13263917,92.1972961,8.567109,0.009347906
"Continuous asphalt network",2556,110.788795,-2.11550236,88.708374,34.26894,0.00560558075
"Continuous asphalt network",2557,94.33499,-2.17048168,94.95801,1.0709219,0.06292008
"Continuous asphalt network",2558,94.01298,-2.13086867,93.83646,1.07085741,0.0239045955
"Continuous asphalt network",2559,93.71573,-2.231456,95.75729,2.14181852,0.07320451
"Continuous asphalt network",2560,96.05654,-2.170791,95.0417557,2.1417923,0.055999957
"Continuous asphalt network",2561,94.79325,-2.11664,93.59795,1.07088113,0.0151037266
"Continuous asphalt network",2562,95.11526,-2.156253,94.7195053,1.07094562,0.06027272
"Continuous asphalt network",2563,92.79916,-2.4236567,98.47738,4.283543,0.0683611259
"Continuous asphalt network",2564,94.81799,-2.279123,96.6403,4.28361368,0.05454076
"Continuous asphalt network",2565,99.08474,-2.114845,92.2861252,2.14180732,0.004228494
"Continuous asphalt network",2566,98.62649,-2.13447261,93.64617,2.14174676,0.03534746
"Continuous asphalt network",2567,100.87442,-2.114462,91.12905,4.28357935,0.004991219
"Continuous asphalt network",2568,97.13407,-2.11193347,92.88241,1.07086563,0.0009391159
"Continuous asphalt network",2569,97.45608,-2.131561,94.00394,1.07089436,0.03367576
"Continuous asphalt network",2570,97.753334,-2.11193347,92.08313,2.14178658,0.000656661461
"Continuous asphalt network",2571,95.41254,-2.11155033,92.7986755,2.14182782,0
"Continuous asphalt network",2572,96.6758041,-2.131178,94.2424545,1.07090366,0.0336467251
"Continuous asphalt network",2573,96.3538,-2.11155033,93.12092,1.07087493,0
"Continuous asphalt network",2574,90.82375,-2.30885053,96.03132,4.283569,0.09379459
"Continuous asphalt network",2575,91.46775,-2.45241332,98.2743759,4.28361559,0.07074168
"Continuous asphalt network",2576,92.61346,-2.191843,94.87427,2.141756,0.072405085
"Continuous asphalt network",2577,93.07172,-2.125779,93.51422,2.141746,0.0243918486
"Continuous asphalt network",2578,91.00647,-2.162667,94.45053,0.535439,0.08997175
"Continuous asphalt network",2579,91.23562,-2.12098718,93.7705154,0.535439,0.0323559642
"Continuous asphalt network",2580,90.2602539,-2.13612342,94.0686646,0.26773,0.08424885
"Continuous asphalt network",2581,89.87012,-2.156722,94.18792,0.267720848,0.130416915
"Continuous asphalt network",2582,90.61633,-2.177803,94.56979,0.5354262,0.07345638
"Continuous asphalt network",2583,91.99416,-2.24623179,95.67355,1.070856,0.07564971
"Continuous asphalt network",2584,91.8672256,-2.15226436,94.49241,0.2677158,0.08100307
"Continuous asphalt network",2585,91.70624,-2.12532687,93.93164,0.26771307,0.02886833
"Continuous asphalt network",2586,91.5575943,-2.18960452,94.89204,0.535441756,0.0920474753
"Continuous asphalt network",2587,87.93182,-2.518739,96.30537,2.141808,0.103786685
"Continuous asphalt network",2588,88.3900757,-2.36379933,94.94531,2.141803,0.139686614
"Continuous asphalt network",2589,86.6004257,-2.62080169,96.10238,4.28363466,0.120035678
"Continuous asphalt network",2590,89.9072,-2.5618875,98.75143,4.283491,0.09115483
"Continuous asphalt network",2591,89.49235,-2.35305762,95.82834,2.14174056,0.132859185
"Continuous asphalt network",2592,89.03408,-2.50799727,97.18839,2.14174557,0.09664918
"Continuous asphalt network",2593,287.626465,0.354420751,16.92547,4.66947365,0
"Continuous asphalt network",2594,287.3163,0.372263342,13.7083788,2.334695,0.0218964871
"Continuous asphalt network",2595,286.830627,0.354420751,15.3619537,2.334702,0
"Continuous asphalt network",2596,286.378662,0.354420751,19.0374851,9.338839,0
"Continuous asphalt network",2597,290.951569,0.354893774,16.2869053,9.338876,0.000405442785
"Continuous asphalt network",2598,288.597778,0.372736365,13.6183062,4.669329,0.0151303057
"Continuous asphalt network",2599,289.150757,0.354893774,16.008606,4.66945457,0.000559213746
"Continuous asphalt network",2600,230.836746,2.17017722,-169.82814,12.309535,0.008754869
"Continuous asphalt network",2601,222.259109,2.08411241,-166.0354,12.3096085,0.009691262
"Continuous asphalt network",2602,235.6278,2.212205,-170.671,24.6191444,0.00872180052
"Continuous asphalt network",2603,134.71492,-3.30614114,-301.370483,51.5126076,0.0135586178
"Continuous asphalt network",2604,129.505753,-3.383436,-314.538483,25.7566814,0.004165742
"Continuous asphalt network",2605,131.2265,-3.35441,-305.793671,25.75656,0.00393004669
"Continuous asphalt network",2606,122.982574,-3.43682861,-327.731842,25.7561817,0.00341217453
"Continuous asphalt network",2607,117.116394,-3.48412728,-340.912567,12.8783512,0.00303660613
"Continuous asphalt network",2608,120.151161,-3.45460987,-332.142334,12.87823,0.00341218431
"Continuous asphalt network",2609,125.360321,-3.40647244,-318.974365,25.7563019,0.00341229141
"Continuous asphalt network",2610,129.255447,-3.3600738,-305.831757,12.8779907,0.003640822
"Continuous asphalt network",2611,127.534706,-3.38909984,-314.576538,12.8780518,0.0039037657
"Continuous asphalt network",2612,-74.14212,-5.446949,-243.5462,59.853756,0.0028873384
"Continuous asphalt network",2613,-3.72323537,-7.187029,-301.204559,58.8904953,0.00784256
"Continuous asphalt network",2614,41.6549225,-2.252616,-72.86605,18.1043777,0.0308540072
"Continuous asphalt network",2615,31.7242184,-2.62025142,-65.7836456,4.52608871,0.029982863
"Continuous asphalt network",2616,26.93614,-2.78163314,-62.1663055,4.52608633,0.02508633
"Continuous asphalt network",2617,34.8273544,-2.51467013,-67.28777,9.052191,0.030991761
"Continuous asphalt network",2618,47.86119,-2.043341,-75.87431,36.2085457,0.0301149245
"Continuous asphalt network",2619,65.0618057,-1.4559288,-85.50818,18.1044388,0.029663058
"Continuous asphalt network",2620,76.05616,-1.06639421,-92.1337662,18.1044769,0.0311269257
"Continuous asphalt network",2621,58.1464424,-1.67524529,-82.80446,36.20854,0.0296748132
"Continuous asphalt network",2622,27.55744,-2.73078322,-64.73632,18.1043377,0.0242437255
"Continuous asphalt network",2623,32.3455162,-2.5694015,-68.35366,18.10438,0.03042153
"Continuous asphalt network",2624,39.5276337,-2.30036426,-73.77966,36.20871,0.030625185
"Continuous asphalt network",2625,22.3270168,-2.8652432,-64.1458054,72.4176,0.0279968325
"Continuous asphalt network",2626,-90.74005,-5.77087545,-7.056788,34.9329758,0.01991595
"Continuous asphalt network",2627,-80.91349,-5.53844452,-14.5372667,34.9328842,0.0189506132
"Continuous asphalt network",2628,-94.7674942,-5.857353,-6.36086035,34.93275,0.022986535
"Continuous asphalt network",2629,-100.727966,-6.037436,-3.40341187,34.9327126,0.035448797
"Continuous asphalt network",2630,-338.186646,-6.67115545,-6.566961,29.6835442,0
"Continuous asphalt network",2631,-251.75322,-6.677259,36.49852,24.5103741,0
"Continuous asphalt network",2632,-286.836884,-6.66505051,87.52479,1.24298847,0
"Continuous asphalt network",2633,-172.849869,-6.692518,30.2262974,26.0327911,0
"Continuous asphalt network",2634,-182.046143,-6.692518,33.938633,26.0328331,0
"Continuous asphalt network",2635,-167.2951,-6.692518,30.5002136,52.06569,0
"Continuous asphalt network",2636,-4.01173,-4.17707,-33.697464,9.645531,0.0538134649
"Continuous asphalt network",2637,-4.83373642,-4.403169,-30.1161041,9.645532,0.07104737
"Continuous asphalt network",2638,-1.99743271,-4.06726,-34.6506844,9.645542,0.06561216
"Continuous asphalt network",2639,0.8252907,-3.871576,-36.5185432,4.82278,0.0647456646
"Continuous asphalt network",2640,-1.5864296,-3.9641037,-36.4413643,4.82277,0.05016285
"Continuous asphalt network",2641,177.725281,2.18301487,-142.037872,4.13081837,0.0416668653
"Continuous asphalt network",2642,180.350143,2.2534132,-141.993484,0.5163653,0.04347732
"Continuous asphalt network",2643,179.393051,2.265371,-141.550674,0.2581856,0.06092384
"Continuous asphalt network",2644,179.984146,2.27297568,-141.5844,0.2581603,0.0299655255
"Continuous asphalt network",2645,181.201614,2.21571326,-141.847961,1.03276587,0.055365026
"Continuous asphalt network",2646,179.6043,2.23765779,-142.727417,0.258197367,0.0686154
"Continuous asphalt network",2647,180.195435,2.23965478,-142.761124,0.258208424,0.0498765372
"Continuous asphalt network",2648,179.37915,2.212341,-143.1028,0.5163515,0.0552079827
"Continuous asphalt network",2649,179.1679,2.24381161,-141.926071,0.516364157,0.06163907
"Continuous asphalt network",2650,180.125015,2.253679,-142.368881,0.258182138,0.04336569
"Continuous asphalt network",2651,179.533875,2.251682,-142.335159,0.258171082,0.06052701
"Continuous asphalt network",2652,176.8247,2.1125834,-143.539413,8.261635,0.04227136
"Continuous asphalt network",2653,176.050049,2.18780684,-139.224777,1.03270125,0.0634096
"Continuous asphalt network",2654,177.2323,2.23939872,-139.292221,1.03271925,0.0314546973
"Continuous asphalt network",2655,175.670212,2.17163634,-140.367783,1.03266454,0.06297624
"Continuous asphalt network",2656,175.529343,2.16264939,-139.5833,1.03270662,0.06141642
"Continuous asphalt network",2657,175.177231,2.1072886,-137.6221,2.0654552,0.06875517
"Continuous asphalt network",2658,177.091476,2.22010446,-138.507751,1.03270566,0.0307379179
"Continuous asphalt network",2659,175.9092,2.16851258,-138.4403,1.03268778,0.06322541
"Continuous asphalt network",2660,179.21698,2.27522182,-140.570068,1.03270423,0.0479668677
"Continuous asphalt network",2661,179.076126,2.28301978,-139.7856,1.03267717,0.0246472135
"Continuous asphalt network",2662,181.060776,2.24135756,-141.063477,1.03271711,0.0589644723
"Continuous asphalt network",2663,179.748367,2.29404044,-141.085632,0.129085079,0.04718385
"Continuous asphalt network",2664,180.0791,2.28284359,-141.29863,0.1290931,0.1175926
"Continuous asphalt network",2665,179.322632,2.27037215,-141.158432,0.25819838,0.0609189719
"Continuous asphalt network",2666,180.121277,2.30541778,-140.718719,0.06454387,0.08103145
"Continuous asphalt network",2667,179.825729,2.30922484,-140.701859,0.06453369,0.0609282441
"Continuous asphalt network",2668,180.233841,2.30084968,-140.531021,0.129089355,0.06818581
"Continuous asphalt network",2669,180.339462,2.28153586,-141.11937,0.129082575,0.08551021
"Continuous asphalt network",2670,179.860916,2.30469036,-140.897949,0.06452673,0.07244034
"Continuous asphalt network",2671,180.156479,2.30088329,-140.91481,0.0645369142,0.08208523
"Continuous asphalt network",2672,176.9229,2.20356464,-140.827438,2.06536484,0.06675564
"Continuous asphalt network",2673,177.893875,2.26373887,-139.718155,1.03270733,0.0311793368
"Continuous asphalt network",2674,178.034714,2.25594115,-140.50264,1.03273439,0.0567014553
"Continuous asphalt network",2675,124.616676,-2.06300235,17.8402,21.10622,0.00159712078
"Continuous asphalt network",2676,112.933983,-2.12541986,90.4925461,33.9419174,0.00369774131
"Continuous asphalt network",2677,102.393456,-2.192015,95.8495255,2.12142682,0.0246172
"Continuous asphalt network",2678,104.441956,-2.15097332,94.0033951,2.12142682,0.0143117215
"Continuous asphalt network",2679,100.847755,-2.21047878,96.32203,4.242714,0.02658172
"Continuous asphalt network",2680,96.73212,-2.32630825,98.1901,2.1213212,0.04437942
"Continuous asphalt network",2681,94.16215,-2.45367169,99.58566,2.12134337,0.0641036
"Continuous asphalt network",2682,98.5385361,-2.28716063,97.942894,4.2426424,0.0445889235
"Continuous asphalt network",2683,105.224129,-2.15777659,94.67929,4.24287033,0.0105893156
"Continuous asphalt network",2684,103.175629,-2.19881821,96.52542,4.24287033,0.0222900677
"Continuous asphalt network",2685,107.29129,-2.14936,94.65736,8.485562,0.0105873886
"Continuous asphalt network",2686,120.159691,-2.11059833,89.50369,67.88467,0.00299605145
"Continuous asphalt network",2687,280.308,1.06796682,-9.134201,22.70217,0.031127153
"Continuous asphalt network",2688,288.253082,0.679166555,1.20215356,11.3510132,0.0297405981
"Continuous asphalt network",2689,283.6339,0.939925849,-6.07721472,11.3510361,0.0310963858
"Continuous asphalt network",2690,274.3955,1.47451437,-20.6359959,11.3509846,0.032366246
"Continuous asphalt network",2691,269.776337,1.75099146,-27.9153957,11.350934,0.0336904749
"Continuous asphalt network",2692,275.6888,1.33391917,-16.41359,22.70217,0.03168125
"Continuous asphalt network",2693,288.5301,0.545909643,6.00726843,45.40357,0.0298930015
"Continuous asphalt network",2694,281.0931,0.930580437,-4.62043762,22.7019043,0.030555252
"Continuous asphalt network",2695,284.696045,0.6692827,3.24166369,22.7017841,0.0298733953
"Continuous asphalt network",2696,224.119751,2.11552525,-162.393387,24.5207748,0.00499580335
"Continuous asphalt network",2697,232.126633,2.17462182,-167.209427,24.5208473,0.008737281
"Continuous asphalt network",2698,219.043289,2.06704354,-162.06221,49.0421028,0.0142555032
"Continuous asphalt network",2699,135.33049,-3.26424384,-294.943359,24.35527,0.01566791
"Continuous asphalt network",2700,-63.3939362,-5.3807435,-260.5556,44.02422,0.004069345
"Continuous asphalt network",2701,13.5268354,-7.60316849,-281.280975,7.483824,0.0046841423
"Continuous asphalt network",2702,10.3224669,-7.55939054,-284.720917,7.483921,0.03170027
"Continuous asphalt network",2703,4.032421,-7.350197,-291.992432,7.48390436,0.0378265344
"Continuous asphalt network",2704,6.25765467,-7.42155457,-288.825073,3.74197531,0.02505434
"Continuous asphalt network",2705,7.741152,-7.5017,-286.713531,3.741947,0.039111495
"Continuous asphalt network",2706,14.6542282,-7.61925,-277.994659,29.935957,0.00526162237
